Gene_ID,HGNC,Pathway_ID,Pathway_Name
10488,CREB3,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
10488,CREB3,hsa04922,Glucagon signaling pathway - Homo sapiens (human)
10488,CREB3,hsa04925,Aldosterone synthesis and secretion - Homo sapiens (human)
10488,CREB3,hsa04926,Relaxin signaling pathway - Homo sapiens (human)
10488,CREB3,hsa04927,Cortisol synthesis and secretion - Homo sapiens (human)
10488,CREB3,hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
10488,CREB3,hsa04931,Insulin resistance - Homo sapiens (human)
10488,CREB3,hsa04934,Cushing syndrome - Homo sapiens (human)
10488,CREB3,hsa04935,"Growth hormone synthesis, secretion and action - Homo sapiens (human)"
10488,CREB3,hsa04962,Vasopressin-regulated water reabsorption - Homo sapiens (human)
10488,CREB3,hsa05016,Huntington disease - Homo sapiens (human)
10488,CREB3,hsa05020,Prion disease - Homo sapiens (human)
10488,CREB3,hsa05030,Cocaine addiction - Homo sapiens (human)
10488,CREB3,hsa05031,Amphetamine addiction - Homo sapiens (human)
10488,CREB3,hsa05034,Alcoholism - Homo sapiens (human)
10488,CREB3,hsa05161,Hepatitis B - Homo sapiens (human)
10488,CREB3,hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
10488,CREB3,hsa05165,Human papillomavirus infection - Homo sapiens (human)
10488,CREB3,hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
10488,CREB3,hsa05203,Viral carcinogenesis - Homo sapiens (human)
10488,CREB3,hsa05207,Chemical carcinogenesis - receptor activation - Homo sapiens (human)
10488,CREB3,hsa05215,Prostate cancer - Homo sapiens (human)
10672,GNA13,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
10672,GNA13,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
10672,GNA13,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
10672,GNA13,hsa04081,Hormone signaling - Homo sapiens (human)
10672,GNA13,hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
10672,GNA13,hsa04371,Apelin signaling pathway - Homo sapiens (human)
10672,GNA13,hsa04611,Platelet activation - Homo sapiens (human)
10672,GNA13,hsa04730,Long-term depression - Homo sapiens (human)
10672,GNA13,hsa04810,Regulation of actin cytoskeleton - Homo sapiens (human)
10672,GNA13,hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
10672,GNA13,hsa05130,Pathogenic Escherichia coli infection - Homo sapiens (human)
10672,GNA13,hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
10672,GNA13,hsa05200,Pathways in cancer - Homo sapiens (human)
1258,CNGB1,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
1258,CNGB1,hsa04024,cAMP signaling pathway - Homo sapiens (human)
1258,CNGB1,hsa04740,Olfactory transduction - Homo sapiens (human)
1258,CNGB1,hsa04744,Phototransduction - Homo sapiens (human)
1259,CNGA1,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
1259,CNGA1,hsa04024,cAMP signaling pathway - Homo sapiens (human)
1259,CNGA1,hsa04744,Phototransduction - Homo sapiens (human)
134,ADORA1,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
134,ADORA1,hsa04024,cAMP signaling pathway - Homo sapiens (human)
134,ADORA1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
134,ADORA1,hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
134,ADORA1,hsa04082,Neuroactive ligand signaling - Homo sapiens (human)
134,ADORA1,hsa04923,Regulation of lipolysis in adipocytes - Homo sapiens (human)
134,ADORA1,hsa04924,Renin secretion - Homo sapiens (human)
134,ADORA1,hsa05032,Morphine addiction - Homo sapiens (human)
1385,CREB1,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
1385,CREB1,hsa04024,cAMP signaling pathway - Homo sapiens (human)
1385,CREB1,hsa04148,Efferocytosis - Homo sapiens (human)
1385,CREB1,hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
1385,CREB1,hsa04152,AMPK signaling pathway - Homo sapiens (human)
1385,CREB1,hsa04211,Longevity regulating pathway - Homo sapiens (human)
1385,CREB1,hsa04261,Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
1385,CREB1,hsa04380,Osteoclast differentiation - Homo sapiens (human)
1385,CREB1,hsa04612,Antigen processing and presentation - Homo sapiens (human)
1385,CREB1,hsa04668,TNF signaling pathway - Homo sapiens (human)
1385,CREB1,hsa04710,Circadian rhythm - Homo sapiens (human)
1385,CREB1,hsa04713,Circadian entrainment - Homo sapiens (human)
1385,CREB1,hsa04714,Thermogenesis - Homo sapiens (human)
1385,CREB1,hsa04725,Cholinergic synapse - Homo sapiens (human)
1385,CREB1,hsa04728,Dopaminergic synapse - Homo sapiens (human)
1385,CREB1,hsa04911,Insulin secretion - Homo sapiens (human)
1385,CREB1,hsa04915,Estrogen signaling pathway - Homo sapiens (human)
1385,CREB1,hsa04916,Melanogenesis - Homo sapiens (human)
1385,CREB1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
1385,CREB1,hsa04922,Glucagon signaling pathway - Homo sapiens (human)
1385,CREB1,hsa04924,Renin secretion - Homo sapiens (human)
1385,CREB1,hsa04925,Aldosterone synthesis and secretion - Homo sapiens (human)
1385,CREB1,hsa04926,Relaxin signaling pathway - Homo sapiens (human)
1385,CREB1,hsa04927,Cortisol synthesis and secretion - Homo sapiens (human)
1385,CREB1,hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
1385,CREB1,hsa04931,Insulin resistance - Homo sapiens (human)
1385,CREB1,hsa04934,Cushing syndrome - Homo sapiens (human)
1385,CREB1,hsa04935,"Growth hormone synthesis, secretion and action - Homo sapiens (human)"
1385,CREB1,hsa04962,Vasopressin-regulated water reabsorption - Homo sapiens (human)
1385,CREB1,hsa05016,Huntington disease - Homo sapiens (human)
1385,CREB1,hsa05020,Prion disease - Homo sapiens (human)
1385,CREB1,hsa05030,Cocaine addiction - Homo sapiens (human)
1385,CREB1,hsa05031,Amphetamine addiction - Homo sapiens (human)
1385,CREB1,hsa05034,Alcoholism - Homo sapiens (human)
1385,CREB1,hsa05152,Tuberculosis - Homo sapiens (human)
1385,CREB1,hsa05161,Hepatitis B - Homo sapiens (human)
1385,CREB1,hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
1385,CREB1,hsa05165,Human papillomavirus infection - Homo sapiens (human)
1385,CREB1,hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
1385,CREB1,hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
1385,CREB1,hsa05203,Viral carcinogenesis - Homo sapiens (human)
1385,CREB1,hsa05207,Chemical carcinogenesis - receptor activation - Homo sapiens (human)
1385,CREB1,hsa05215,Prostate cancer - Homo sapiens (human)
1388,ATF6B,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
1388,ATF6B,hsa04141,Protein processing in endoplasmic reticulum - Homo sapiens (human)
1388,ATF6B,hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
1388,ATF6B,hsa04211,Longevity regulating pathway - Homo sapiens (human)
1388,ATF6B,hsa04261,Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
1388,ATF6B,hsa04668,TNF signaling pathway - Homo sapiens (human)
1388,ATF6B,hsa04728,Dopaminergic synapse - Homo sapiens (human)
1388,ATF6B,hsa04911,Insulin secretion - Homo sapiens (human)
1388,ATF6B,hsa04915,Estrogen signaling pathway - Homo sapiens (human)
1388,ATF6B,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
1388,ATF6B,hsa04925,Aldosterone synthesis and secretion - Homo sapiens (human)
1388,ATF6B,hsa04926,Relaxin signaling pathway - Homo sapiens (human)
1388,ATF6B,hsa04927,Cortisol synthesis and secretion - Homo sapiens (human)
1388,ATF6B,hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
1388,ATF6B,hsa04934,Cushing syndrome - Homo sapiens (human)
1388,ATF6B,hsa04935,"Growth hormone synthesis, secretion and action - Homo sapiens (human)"
1388,ATF6B,hsa05020,Prion disease - Homo sapiens (human)
1388,ATF6B,hsa05030,Cocaine addiction - Homo sapiens (human)
1388,ATF6B,hsa05031,Amphetamine addiction - Homo sapiens (human)
1388,ATF6B,hsa05034,Alcoholism - Homo sapiens (human)
1388,ATF6B,hsa05161,Hepatitis B - Homo sapiens (human)
1388,ATF6B,hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
1388,ATF6B,hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
1388,ATF6B,hsa05203,Viral carcinogenesis - Homo sapiens (human)
1388,ATF6B,hsa05207,Chemical carcinogenesis - receptor activation - Homo sapiens (human)
140,ADORA3,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
140,ADORA3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
140,ADORA3,hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
140,ADORA3,hsa04082,Neuroactive ligand signaling - Homo sapiens (human)
146850,PIK3R6,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
146850,PIK3R6,hsa04062,Chemokine signaling pathway - Homo sapiens (human)
146850,PIK3R6,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
146850,PIK3R6,hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
146850,PIK3R6,hsa04261,Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
146850,PIK3R6,hsa04371,Apelin signaling pathway - Homo sapiens (human)
146850,PIK3R6,hsa04611,Platelet activation - Homo sapiens (human)
146850,PIK3R6,hsa04725,Cholinergic synapse - Homo sapiens (human)
146850,PIK3R6,hsa04921,Oxytocin signaling pathway - Homo sapiens (human)
146850,PIK3R6,hsa05145,Toxoplasmosis - Homo sapiens (human)
146850,PIK3R6,hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
148327,CREB3L4,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
148327,CREB3L4,hsa04024,cAMP signaling pathway - Homo sapiens (human)
148327,CREB3L4,hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
148327,CREB3L4,hsa04152,AMPK signaling pathway - Homo sapiens (human)
148327,CREB3L4,hsa04211,Longevity regulating pathway - Homo sapiens (human)
148327,CREB3L4,hsa04261,Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
148327,CREB3L4,hsa04668,TNF signaling pathway - Homo sapiens (human)
148327,CREB3L4,hsa04714,Thermogenesis - Homo sapiens (human)
148327,CREB3L4,hsa04725,Cholinergic synapse - Homo sapiens (human)
148327,CREB3L4,hsa04728,Dopaminergic synapse - Homo sapiens (human)
148327,CREB3L4,hsa04911,Insulin secretion - Homo sapiens (human)
148327,CREB3L4,hsa04915,Estrogen signaling pathway - Homo sapiens (human)
148327,CREB3L4,hsa04916,Melanogenesis - Homo sapiens (human)
148327,CREB3L4,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
148327,CREB3L4,hsa04922,Glucagon signaling pathway - Homo sapiens (human)
148327,CREB3L4,hsa04925,Aldosterone synthesis and secretion - Homo sapiens (human)
148327,CREB3L4,hsa04926,Relaxin signaling pathway - Homo sapiens (human)
148327,CREB3L4,hsa04927,Cortisol synthesis and secretion - Homo sapiens (human)
148327,CREB3L4,hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
148327,CREB3L4,hsa04931,Insulin resistance - Homo sapiens (human)
148327,CREB3L4,hsa04934,Cushing syndrome - Homo sapiens (human)
148327,CREB3L4,hsa04935,"Growth hormone synthesis, secretion and action - Homo sapiens (human)"
148327,CREB3L4,hsa04962,Vasopressin-regulated water reabsorption - Homo sapiens (human)
148327,CREB3L4,hsa05016,Huntington disease - Homo sapiens (human)
148327,CREB3L4,hsa05020,Prion disease - Homo sapiens (human)
148327,CREB3L4,hsa05030,Cocaine addiction - Homo sapiens (human)
148327,CREB3L4,hsa05031,Amphetamine addiction - Homo sapiens (human)
148327,CREB3L4,hsa05034,Alcoholism - Homo sapiens (human)
148327,CREB3L4,hsa05161,Hepatitis B - Homo sapiens (human)
148327,CREB3L4,hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
148327,CREB3L4,hsa05165,Human papillomavirus infection - Homo sapiens (human)
148327,CREB3L4,hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
148327,CREB3L4,hsa05203,Viral carcinogenesis - Homo sapiens (human)
148327,CREB3L4,hsa05207,Chemical carcinogenesis - receptor activation - Homo sapiens (human)
148327,CREB3L4,hsa05215,Prostate cancer - Homo sapiens (human)
150,ADRA2A,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
150,ADRA2A,hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
150,ADRA2A,hsa04081,Hormone signaling - Homo sapiens (human)
150,ADRA2A,hsa04082,Neuroactive ligand signaling - Homo sapiens (human)
151,ADRA2B,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
151,ADRA2B,hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
151,ADRA2B,hsa04081,Hormone signaling - Homo sapiens (human)
151,ADRA2B,hsa04082,Neuroactive ligand signaling - Homo sapiens (human)
152,ADRA2C,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
152,ADRA2C,hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
152,ADRA2C,hsa04081,Hormone signaling - Homo sapiens (human)
152,ADRA2C,hsa04082,Neuroactive ligand signaling - Homo sapiens (human)
157855,KCNU1,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
157855,KCNU1,hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
157855,KCNU1,hsa04911,Insulin secretion - Homo sapiens (human)
23439,ATP1B4,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
23439,ATP1B4,hsa04024,cAMP signaling pathway - Homo sapiens (human)
23439,ATP1B4,hsa04260,Cardiac muscle contraction - Homo sapiens (human)
23439,ATP1B4,hsa04261,Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
23439,ATP1B4,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
23439,ATP1B4,hsa04911,Insulin secretion - Homo sapiens (human)
23439,ATP1B4,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
23439,ATP1B4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
23439,ATP1B4,hsa04925,Aldosterone synthesis and secretion - Homo sapiens (human)
23439,ATP1B4,hsa04960,Aldosterone-regulated sodium reabsorption - Homo sapiens (human)
23439,ATP1B4,hsa04961,Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)
23439,ATP1B4,hsa04964,Proximal tubule bicarbonate reclamation - Homo sapiens (human)
23439,ATP1B4,hsa04970,Salivary secretion - Homo sapiens (human)
23439,ATP1B4,hsa04971,Gastric acid secretion - Homo sapiens (human)
23439,ATP1B4,hsa04972,Pancreatic secretion - Homo sapiens (human)
23439,ATP1B4,hsa04973,Carbohydrate digestion and absorption - Homo sapiens (human)
23439,ATP1B4,hsa04974,Protein digestion and absorption - Homo sapiens (human)
23439,ATP1B4,hsa04976,Bile secretion - Homo sapiens (human)
23439,ATP1B4,hsa04978,Mineral absorption - Homo sapiens (human)
23533,PIK3R5,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
23533,PIK3R5,hsa04062,Chemokine signaling pathway - Homo sapiens (human)
23533,PIK3R5,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
23533,PIK3R5,hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
23533,PIK3R5,hsa04261,Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
23533,PIK3R5,hsa04371,Apelin signaling pathway - Homo sapiens (human)
23533,PIK3R5,hsa04611,Platelet activation - Homo sapiens (human)
23533,PIK3R5,hsa04725,Cholinergic synapse - Homo sapiens (human)
23533,PIK3R5,hsa04921,Oxytocin signaling pathway - Homo sapiens (human)
23533,PIK3R5,hsa05145,Toxoplasmosis - Homo sapiens (human)
23533,PIK3R5,hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
2626,GATA4,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
2626,GATA4,hsa04218,Cellular senescence - Homo sapiens (human)
2626,GATA4,hsa04530,Tight junction - Homo sapiens (human)
2626,GATA4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
27094,KCNMB3,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
27094,KCNMB3,hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
27094,KCNMB3,hsa04911,Insulin secretion - Homo sapiens (human)
27345,KCNMB4,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
27345,KCNMB4,hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
27345,KCNMB4,hsa04911,Insulin secretion - Homo sapiens (human)
3667,IRS1,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
3667,IRS1,hsa04068,FoxO signaling pathway - Homo sapiens (human)
3667,IRS1,hsa04081,Hormone signaling - Homo sapiens (human)
3667,IRS1,hsa04140,Autophagy - animal - Homo sapiens (human)
3667,IRS1,hsa04150,mTOR signaling pathway - Homo sapiens (human)
3667,IRS1,hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
3667,IRS1,hsa04152,AMPK signaling pathway - Homo sapiens (human)
3667,IRS1,hsa04211,Longevity regulating pathway - Homo sapiens (human)
3667,IRS1,hsa04213,Longevity regulating pathway - multiple species - Homo sapiens (human)
3667,IRS1,hsa04722,Neurotrophin signaling pathway - Homo sapiens (human)
3667,IRS1,hsa04910,Insulin signaling pathway - Homo sapiens (human)
3667,IRS1,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
3667,IRS1,hsa04923,Regulation of lipolysis in adipocytes - Homo sapiens (human)
3667,IRS1,hsa04930,Type II diabetes mellitus - Homo sapiens (human)
3667,IRS1,hsa04931,Insulin resistance - Homo sapiens (human)
3667,IRS1,hsa04932,Non-alcoholic fatty liver disease - Homo sapiens (human)
3667,IRS1,hsa04935,"Growth hormone synthesis, secretion and action - Homo sapiens (human)"
3667,IRS1,hsa04960,Aldosterone-regulated sodium reabsorption - Homo sapiens (human)
3667,IRS1,hsa05010,Alzheimer disease - Homo sapiens (human)
3667,IRS1,hsa05206,MicroRNAs in cancer - Homo sapiens (human)
3667,IRS1,hsa05415,Diabetic cardiomyopathy - Homo sapiens (human)
3764,KCNJ8,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
3778,KCNMA1,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
3778,KCNMA1,hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
3778,KCNMA1,hsa04911,Insulin secretion - Homo sapiens (human)
3778,KCNMA1,hsa04924,Renin secretion - Homo sapiens (human)
3778,KCNMA1,hsa04970,Salivary secretion - Homo sapiens (human)
3778,KCNMA1,hsa04972,Pancreatic secretion - Homo sapiens (human)
3779,KCNMB1,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
3779,KCNMB1,hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
3779,KCNMB1,hsa04911,Insulin secretion - Homo sapiens (human)
3827,KNG1,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
3827,KNG1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
3827,KNG1,hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
3827,KNG1,hsa04610,Complement and coagulation cascades - Homo sapiens (human)
3827,KNG1,hsa04750,Inflammatory mediator regulation of TRP channels - Homo sapiens (human)
3827,KNG1,hsa04810,Regulation of actin cytoskeleton - Homo sapiens (human)
3827,KNG1,hsa05142,Chagas disease - Homo sapiens (human)
3827,KNG1,hsa05143,African trypanosomiasis - Homo sapiens (human)
3827,KNG1,hsa05200,Pathways in cancer - Homo sapiens (human)
4205,MEF2A,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
4205,MEF2A,hsa04371,Apelin signaling pathway - Homo sapiens (human)
4205,MEF2A,hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
4205,MEF2A,hsa05418,Fluid shear stress and atherosclerosis - Homo sapiens (human)
4207,BORCS8-MEF2B,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
